User,Person,Current Age,Retirement Age,Birth Year,Birth Month,Gender,Address,Apartment,City,State,Zipcode,Latitude,Longitude,Per Capita Income - Zipcode,Yearly Income - Person,Total Debt,FICO Score,Num Credit Cards
1133,Mariana Braun,59,67,1961,1,Female,535 Grant Boulevard,,Edinburgh,IN,46124,39.35,-85.96,17585.00,35854.00,49101.00,850,2
1134,Kallie Rodriguez,39,71,1980,7,Female,135 Littlewood Avenue,6,Oceanside,CA,92056,33.2,-117.29,22050.00,44958.00,91549.00,787,1
1135,Macie Macron,62,72,1958,2,Female,8323 Catherine Boulevard,,Jefferson,NC,28640,36.42,-81.46,14218.00,28988.00,13351.00,694,4
1136,Casey El-Mafouk,53,65,1966,5,Male,7571 George Street,,Washington Court House,OH,43160,39.53,-83.43,16544.00,33729.00,0.00,763,4
1137,Alfonso Carter,31,69,1988,5,Male,766 Catherine Boulevard,,Fredericksburg,VA,22405,38.29,-77.48,29157.00,59455.00,96224.00,557,1
1138,Keagan Long,18,70,2002,2,Male,76 Grant Lane,,Brooklyn,NY,11210,40.64,-73.94,23316.00,47543.00,124177.00,667,1
1139,Addisyn Gomez,39,65,1980,4,Female,871 12th Lane,,Woodbridge,VA,22191,38.63,-77.26,26618.00,54273.00,110237.00,789,4
1140,Adelyn Sullivan,77,71,1942,6,Female,6335 Rose Lane,,Carson City,NV,89706,39.21,-119.71,18239.00,38692.00,8902.00,596,5
1141,Rene Fisher,54,69,1965,11,Male,0 Ocean Boulevard,,Mckeesport,PA,15132,40.33,-79.83,14663.00,29898.00,19719.00,714,5
1142,Tinley Chen,22,60,1998,1,Female,566 Hillside Street,,Holiday,FL,34691,28.18,-82.74,15418.00,31443.00,52826.00,676,1
1143,Koda Reed,43,65,1977,2,Male,8061 Spruce Drive,3,Rolla,MO,65401,37.94,-91.76,17428.00,35538.00,71591.00,747,1
1144,Ameer Turner,43,67,1976,12,Male,924 First Drive,10,El Paso,TX,79912,31.84,-106.43,24608.00,50174.00,145300.00,643,4
1145,Anton White,24,57,1995,6,Male,9226 Tenth Boulevard,,Fairfax,VA,22033,38.85,-77.29,42884.00,87436.00,135294.00,845,2
1146,Aspen Martinez,33,67,1986,11,Female,3550 Sixth Boulevard,,Novato,CA,94947,38.1,-122.63,30335.00,61846.00,12525.00,722,4
1147,Makenzie Rogers,22,62,1997,7,Female,777 Valley Stream Lane,,Chicago,IL,60623,41.83,-87.68,11951.00,24369.00,37437.00,575,4
1148,Willie Farhad,26,68,1993,10,Male,55 Madison Drive,,Bridgeport,TX,76426,33.2,-97.75,21810.00,44470.00,66413.00,721,3
1149,Lionel Bailey,28,65,1991,12,Male,1963 Summit Lane,,Fort Lauderdale,FL,33312,26.14,-80.13,20995.00,42806.00,49194.00,712,3
1150,Alina Harris,69,66,1950,12,Female,20 Oak Street,,Yorba Linda,CA,92886,33.89,-117.78,38948.00,99825.00,4344.00,685,4
1151,Kyleigh Watson,44,66,1975,5,Female,8659 El Camino Street,,Hamilton,OH,45013,39.39,-84.56,19569.00,39898.00,43630.00,682,3
1152,Octavia Miller,39,70,1980,12,Female,470 11th Lane,,Indianapolis,IN,46237,39.77,-86.14,24233.00,49412.00,42378.00,830,3
1153,Alfred Powell,22,68,1997,8,Male,6614 Ninth Boulevard,,Manchester,TN,37355,35.46,-86.08,16349.00,33337.00,71679.00,712,1
1154,Milan Sanchez,58,57,1961,4,Female,9384 Lake Street,,Revere,MA,2151,42.41,-70.99,20979.00,17078.00,25245.00,719,4
1155,Alaina Allen,28,66,1992,2,Female,9706 Mountain View Street,,Tucson,AZ,85741,32.33,-111.05,21494.00,43826.00,84935.00,823,1
1156,Maisie Edwards,51,66,1968,10,Female,29693 Bayview Drive,,Ladera Ranch,CA,92694,33.56,-117.63,47991.00,97845.00,255288.00,836,4
1157,Harry Ryan,56,65,1964,2,Male,8943 11th Drive,,Bristol,TN,37620,36.56,-82.19,17795.00,36285.00,67244.00,759,5
1158,Kathryn Harris,31,60,1988,9,Female,9633 Mill Lane,8,Aurora,CO,80013,39.69,-104.81,24849.00,50666.00,102318.00,617,3
1159,Marley Anwar,51,68,1968,7,Female,5537 Eighth Street,,Minneapolis,MN,55419,44.96,-93.26,40364.00,82298.00,182301.00,789,6
1160,Khalid Masvidal,25,71,1994,8,Male,99791 12th Boulevard,,Round Rock,TX,78681,30.51,-97.67,31839.00,64917.00,102747.00,689,4
1161,Yamileth Taylor,26,54,1993,7,Female,541 Federal Avenue,,Saint Petersburg,FL,33705,27.75,-82.64,18100.00,36909.00,102869.00,821,1
1162,Trevor Jones,24,70,1995,6,Male,5458 Spruce Street,,San Diego,CA,92122,32.85,-117.2,34848.00,71054.00,106595.00,767,2
1163,Malaya Lee,83,66,1936,9,Female,7978 Main Lane,,Gonzales,LA,70737,30.21,-90.92,24703.00,16620.00,1140.00,804,8
1164,Rowan Richardson,45,66,1974,12,Female,238 Ocean View Lane,2799,Whittier,CA,90603,33.94,-117.99,27973.00,57027.00,21798.00,709,4
1165,Vicente Sanders,18,71,2001,10,Male,3699 Lafayette Avenue,3,Omaha,NE,68107,41.26,-96.01,14199.00,28950.00,61297.00,609,1
1166,Zaylee Butler,50,69,1969,3,Female,9061 Grant Avenue,8,Alpharetta,GA,30022,34.06,-84.27,0.00,1426.00,3154.00,680,3
1167,Quentin Rogers,55,72,1964,11,Male,7680 Fourth Street,94,Batesville,MS,38606,34.31,-89.93,15354.00,31308.00,59817.00,742,7
1168,Wilson Morales,26,64,1993,5,Male,345 Elm Avenue,988,Palm Coast,FL,32164,29.57,-81.21,14546.00,29658.00,45750.00,589,2
1169,Emanuel Gutierrez,48,65,1971,9,Male,9 Fourth Drive,8,Newburgh,NY,12550,41.5,-74.02,22762.00,46408.00,0.00,847,7
1170,Myra Faraday,39,63,1980,4,Female,396 Park Street,6644,Glade Valley,NC,28627,36.48,-81.05,11431.00,23307.00,31064.00,789,1
1171,Sariah Fisher,31,69,1988,3,Female,4238 Birch Lane,,Wildersville,TN,38388,35.78,-88.36,14435.00,29433.00,61260.00,693,3
1172,London Nguyen,27,69,1992,6,Male,581 Seventh Drive,,Henderson,NV,89012,36,-115.04,30025.00,61222.00,142541.00,779,1
1173,Camryn Morris,46,68,1973,5,Female,539 Pine Boulevard,45,Panama City,FL,32405,30.17,-85.67,19508.00,39770.00,72827.00,711,4
1174,Zoie Morgan,48,66,1971,9,Female,9716 Third Lane,,Reno,NV,89511,39.38,-119.87,38345.00,78180.00,102759.00,740,3
1175,Demetrius Walker,29,67,1991,1,Male,202 Washington Drive,,Pierre Part,LA,70339,29.95,-91.2,23208.00,47317.00,42433.00,680,2
1176,Michael Abe,41,58,1979,1,Male,1036 Spruce Street,,Gooding,ID,83330,43.01,-114.7,14925.00,30432.00,101847.00,624,1
1177,Titan Harris,39,70,1980,5,Male,546 First Avenue,871,Maryville,MO,64468,40.34,-94.87,18226.00,37165.00,0.00,771,3
1178,Darwin Diaz,46,66,1973,12,Male,5659 Park Avenue,,Barberton,OH,44203,41.01,-81.6,17856.00,36405.00,31815.00,715,2
1179,Yousef El-Mafouk,30,61,1989,12,Male,334 Rose Boulevard,5,Lanham,MD,20706,38.96,-76.85,23500.00,47916.00,69567.00,612,1
1180,Bobby Morgan,52,67,1967,5,Male,262 First Lane,,Merrill,WI,54452,45.18,-89.7,19705.00,40177.00,47012.00,698,4
1181,Colette Phillips,49,68,1971,2,Female,253 West Drive,,Burlington,WA,98233,48.53,-122.31,19604.00,39969.00,68456.00,713,3
1182,Cannon Myers,44,61,1975,9,Male,33 Seventh Boulevard,73,Alachua,FL,32615,29.77,-82.48,21979.00,44816.00,63043.00,625,1
1183,Niko Labelle,32,59,1988,1,Male,835 Main Avenue,,La Mirada,CA,90638,33.9,-118,24845.00,50658.00,72806.00,764,2
1184,Jaxxon Smith,21,68,1998,8,Male,125 First Avenue,,Antioch,TN,37013,36.04,-86.64,20236.00,41260.00,80574.00,682,2
1185,Reese Morgan,54,58,1965,3,Male,90 Sussex Drive,,Jamaica,NY,11434,40.68,-73.78,20760.00,42332.00,75213.00,616,6
1186,Marlee Ramirez,74,67,1946,1,Female,528 Lake Drive,,Belleville,IL,62226,38.53,-90,22545.00,23011.00,30510.00,721,3
1187,Jefferson Gomez,64,61,1955,4,Male,66 Grant Lane,6,Morrisville,PA,19067,40.2,-74.78,39495.00,87317.00,41998.00,773,1
1188,Liana Bailey,72,65,1947,9,Female,521 Main Lane,,Colorado Springs,CO,80913,38.86,-104.76,14645.00,25243.00,18006.00,730,6
1189,Joanna Roberts,24,70,1996,2,Female,18360 Valley Avenue,,Orange,CA,92867,33.81,-117.79,28884.00,58893.00,113715.00,666,3
1190,Craig Roberts,24,69,1995,7,Male,3221 Tenth Lane,,Sewell,NJ,8080,39.75,-75.09,31547.00,64319.00,0.00,757,3
1191,Conner Johnson,47,63,1972,8,Male,16893 Fifth Avenue,9,Mesquite,TX,75149,32.76,-96.59,17810.00,36319.00,44737.00,730,4
1192,Charles Clark,39,66,1980,9,Male,253 Lexington Avenue,6,Newport News,VA,23602,37.07,-76.51,21186.00,43192.00,33517.00,739,3
1193,Sawyer Wright,46,58,1974,2,Male,95612 South Street,,Brandon,MS,39042,32.28,-90,22304.00,45476.00,67636.00,506,1
1194,Billy Phillips,31,68,1988,8,Male,6606 Sixth Drive,,Cheyenne,WY,82001,41.14,-104.79,20255.00,41297.00,34703.00,685,2
1195,Holland Braun,45,63,1975,1,Female,96493 Valley Stream Avenue,,Bethlehem,CT,6751,41.63,-73.21,26674.00,54384.00,69717.00,622,3
1196,Amina Perry,43,68,1977,2,Female,754 South Avenue,2178,Marion Center,PA,15759,40.77,-79.04,16071.00,32770.00,103262.00,641,4
1197,Adrianna Morales,26,66,1993,8,Female,5594 12th Drive,,Culver City,CA,90230,33.99,-118.39,29972.00,61104.00,79486.00,721,4
1198,Lane Labelle,55,67,1964,9,Male,203 Valley Lane,662,Mosinee,WI,54455,44.78,-89.68,23216.00,47334.00,87775.00,701,3
1199,Iris Long,67,69,1952,7,Female,5456 Ninth Avenue,,Philadelphia,PA,19116,39.95,-75.16,21497.00,43828.00,60231.00,711,3
1200,Emely Bell,47,69,1972,7,Female,646 South Lane,,Reedsville,OH,45772,39.14,-81.78,16618.00,33883.00,50616.00,524,1
1201,Van Clark,44,72,1975,9,Male,5521 Spruce Avenue,,Montgomery,AL,36106,32.35,-86.28,25009.00,50993.00,75783.00,675,5
1202,Zane Bailey,48,66,1971,9,Male,829 Grant Boulevard,9,Oswego,NY,13126,43.45,-76.5,20447.00,41690.00,69869.00,763,2
1203,June Ortiz,29,66,1991,1,Female,331 Essex Drive,,Schaumburg,IL,60194,42.03,-88.08,26545.00,54122.00,166903.00,796,4
1204,Adan Howard,56,66,1963,3,Male,5651 North Boulevard,,Greenbelt,MD,20770,38.99,-76.88,26467.00,53966.00,135478.00,747,1
1205,Cecilia Ortiz,20,65,2000,1,Female,599 Hillside Drive,7,Telford,PA,18969,40.32,-75.32,26273.00,53569.00,79540.00,623,1
1206,Tatum Masvidal,67,70,1952,5,Male,172 Third Lane,,Chandler,AZ,85226,33.27,-111.94,32056.00,65362.00,27745.00,743,6
1207,Donovan Diaz,58,72,1961,11,Male,250 Hillside Drive,,Millersburg,OH,44654,40.55,-81.91,13259.00,27035.00,58050.00,595,2
1208,Aiden Labelle,38,74,1981,6,Male,190 Burns Avenue,,Wooster,OH,44691,40.81,-81.93,18962.00,38663.00,59053.00,686,3
1209,Maleah Jenkins,22,65,1998,2,Female,637 Main Avenue,8,Lakewood,CA,90715,33.84,-118.07,21940.00,44740.00,103896.00,651,1
1210,Nova Morris,43,70,1976,9,Female,534 Sixth Boulevard,,Harvey,LA,70058,29.88,-90.06,19126.00,38994.00,0.00,728,4
1211,Aleah Torres,54,67,1965,10,Female,3067 First Street,558,Dover,OH,44622,40.52,-81.47,18794.00,38318.00,93284.00,748,6
1212,Audrey Lee,42,73,1977,11,Female,8027 Main Drive,134,Mesquite,TX,75150,32.76,-96.59,18452.00,37623.00,923.00,726,6
1213,Edward Cruz,32,65,1987,10,Male,702 Grant Drive,,San Ramon,CA,94583,37.78,-121.99,0.00,2365.00,0.00,769,3
1214,Karina Leroux,50,65,1969,12,Female,477 Madison Lane,5,Daly City,CA,94014,37.68,-122.43,23752.00,48428.00,72566.00,654,1
1215,Brycen Bell,58,66,1961,11,Male,50 Spruce Street,,Sacramento,CA,95823,38.47,-121.44,15290.00,31177.00,18859.00,689,5
1216,Beckham Lopez,38,69,1981,10,Male,4232 Grant Drive,25,Leakesville,MS,39451,31.15,-88.55,18746.00,38223.00,30756.00,725,4
1217,Mckinley Young,53,64,1966,9,Female,634 Grant Boulevard,51,Atlanta,GA,30312,33.74,-84.37,30157.00,61490.00,116180.00,647,1
1218,Mercy Phillips,41,78,1978,10,Female,9872 Lexington Street,,Alpharetta,GA,30004,34.06,-84.27,45132.00,92017.00,157723.00,703,3
1219,Ronan Thomas,43,69,1976,12,Male,85 East Drive,,El Paso,TX,79904,31.84,-106.43,12313.00,25109.00,92.00,850,3
1220,Fox Martinez,44,68,1975,5,Male,310 Bayview Boulevard,6,Saint Louis,MO,63112,38.63,-90.24,19874.00,40522.00,81572.00,801,5
1221,Koa Thompson,46,67,1973,4,Male,5692 Jefferson Boulevard,1,Hurst,TX,76054,32.83,-97.17,30913.00,63030.00,93406.00,791,5
1222,Braylon Cox,61,65,1958,7,Male,8794 Catherine Lane,,Shelbyville,IN,46176,39.52,-85.77,18324.00,37362.00,21600.00,703,4
1223,Colson Nguyen,52,68,1967,7,Male,9028 Valley Stream Avenue,,Albany,NY,12203,42.66,-73.79,27005.00,55059.00,162462.00,735,3
1224,Frida Burns,49,67,1970,12,Female,676 Bayview Street,,Bothell,WA,98021,47.79,-122.2,33226.00,67743.00,67132.00,752,3
1225,Amia Smith,33,65,1986,7,Female,3177 Oak Avenue,5,Johnson City,TN,37604,36.33,-82.36,20142.00,41069.00,64073.00,644,3
1226,Declan Wilson,34,65,1985,9,Male,6781 Ocean View Drive,,Gainesville,GA,30504,34.29,-83.83,15814.00,32245.00,43097.00,625,1
1227,Keyla White,44,68,1975,6,Female,8476 Lincoln Street,,Charleston,SC,29492,32.78,-79.99,41380.00,84365.00,113529.00,796,5
1228,Ishaan Roman,55,65,1965,2,Male,7035 River Boulevard,,Silver Spring,MD,20901,39.01,-77.02,30794.00,62791.00,193215.00,692,4
1229,Cyrus Myers,31,61,1988,4,Male,558 North Street,,Poland,ME,4274,44.06,-70.39,22283.00,45433.00,91998.00,523,1
1230,Leandro Anderson,36,62,1984,2,Male,5867 East Street,,Lake George,NY,12845,43.42,-73.71,20371.00,41537.00,128044.00,582,1
1231,Jefferson Jenkins,58,71,1961,10,Male,3817 Martin Luther King Avenue,,Palos Verdes Peninsula,CA,90274,33.77,-118.34,58517.00,119308.00,89328.00,789,6
1232,Cadence Fisher,25,66,1994,10,Female,6444 Maple Lane,,The Villages,FL,32162,28.92,-81.92,8491.00,17310.00,21853.00,749,2
1233,Gael James,75,66,1944,9,Male,239 Third Drive,,Dorchester Center,MA,2124,42.35,-71.06,21695.00,41316.00,22629.00,826,1
1234,Santana Masvidal,52,65,1967,3,Male,14813 El Camino Drive,,Eastpointe,MI,48021,42.46,-82.94,18487.00,37686.00,41173.00,739,4
1235,Rylan Murphy,62,69,1957,3,Female,628 Third Avenue,,Sterling,NE,68443,40.46,-96.37,17420.00,35519.00,111115.00,744,1
1236,Julissa Allen,90,71,1929,10,Female,350 Main Boulevard,53,Palm Coast,FL,32137,29.57,-81.21,17142.00,31805.00,614.00,755,6
1237,Barbara Phillips,43,58,1977,2,Female,973 River Street,,Seabrook,TX,77586,29.56,-95.02,37415.00,76288.00,120771.00,710,4
1238,Margaret Williams,49,67,1970,6,Female,364 Plum Lane,,Green Bay,WI,54302,44.52,-87.98,16801.00,34255.00,36094.00,708,4
1239,Zackary Lewis,24,65,1996,1,Male,34 Oak Boulevard,,Creswell,OR,97426,43.9,-123.02,18364.00,37443.00,0.00,745,1
1240,Beau Perry,51,65,1968,4,Male,822 Martin Luther King Drive,,Mesa,AZ,85213,33.44,-111.76,25005.00,50980.00,0.00,754,4
1241,Alexandria Bell,70,66,1949,10,Female,990 North Lane,51,Navarre,FL,32566,30.36,-87.17,20045.00,29164.00,19851.00,625,4
1242,Noa Robinson,77,67,1942,12,Female,7239 Hill Lane,,Lebanon,PA,17042,40.34,-76.42,20983.00,30457.00,19314.00,520,5
1243,Winnie James,47,67,1973,1,Female,820 Second Lane,6200,Los Angeles,CA,90062,34,-118.3,13614.00,27763.00,59691.00,691,1
1244,Abram Lewis,29,60,1990,12,Male,22 Mill Drive,,Chula Vista,CA,91910,32.63,-117.05,20102.00,40988.00,89801.00,540,3
1245,Zachary Myers,68,64,1951,12,Male,973 Federal Drive,,Clayton,NC,27520,35.64,-78.45,22644.00,38637.00,30595.00,643,4
1246,Jonathan Adams,46,67,1973,10,Male,9232 Mill Drive,,Somerset,NJ,8873,40.49,-74.48,32610.00,66489.00,45974.00,729,4
1247,Roman Brooks,51,65,1968,12,Male,919 Martin Luther King Lane,,Raymore,MO,64083,38.81,-94.45,24981.00,50936.00,88447.00,681,3
1248,Noemi Sullivan,41,72,1978,3,Female,98086 Essex Drive,2,Laurel,MT,59044,45.6,-108.68,19625.00,40012.00,59472.00,849,4
1249,Keegan Perry,50,71,1969,3,Male,772 Fifth Boulevard,8,Alta,IA,51002,42.67,-95.3,16901.00,34456.00,54634.00,752,4
1250,Darren Murphy,59,67,1960,8,Male,6310 Sixth Street,2695,La Porte,TX,77571,29.66,-95.04,26170.00,53357.00,114266.00,690,5
1251,Duncan Nguyen,28,65,1991,11,Male,914 George Street,5,Brooklyn,NY,11232,40.64,-73.94,16985.00,34629.00,34484.00,721,3
1252,Angelo Gutierrez,34,71,1985,9,Male,79948 Sixth Avenue,,Purcell,OK,73080,35.01,-97.37,18137.00,36983.00,58895.00,768,4
1253,Halle Parker,49,67,1970,11,Female,803 Plum Avenue,,South Gate,CA,90280,33.94,-118.2,14528.00,29621.00,0.00,730,3
1254,Rowen Brooks,64,67,1955,6,Male,317 Wessex Boulevard,,Clinton,MI,49236,42.06,-83.97,20108.00,41002.00,97188.00,685,6
1255,Dennis Rodriguez,52,69,1967,7,Male,7970 Little Creek Drive,6,Lincolnton,GA,30817,33.79,-82.47,14717.00,30011.00,84166.00,589,1
1256,Rylie Cooper,32,72,1987,3,Female,4460 11th Avenue,1,Rockford,IL,61107,42.27,-89.06,24589.00,50137.00,90747.00,679,1
1257,Quinton Powell,21,66,1998,4,Male,724 Valley Stream Street,,Garland,TX,75044,32.91,-96.62,27057.00,55166.00,70698.00,689,1
1258,Justin Ortiz,84,70,1935,5,Male,2116 Second Drive,,Dinuba,CA,93618,36.52,-119.39,13194.00,17016.00,691.00,714,4
1259,Valentino Jones,22,62,1997,7,Male,449 Washington Street,,Lexington,OK,73051,35.01,-97.33,15966.00,32557.00,60053.00,637,2
1260,Cannon Johnson,47,72,1972,6,Male,77931 Lincoln Avenue,,Loganville,GA,30052,33.83,-83.89,21556.00,43954.00,60913.00,744,3
1261,Raylan Morris,56,59,1964,2,Male,438 Seventh Avenue,,Indianapolis,IN,46256,39.77,-86.14,31114.00,63439.00,199706.00,786,2
1262,Darrell Howard,73,65,1947,1,Male,471 Ocean Boulevard,,Farmington,MO,63640,37.78,-90.42,17707.00,34067.00,17902.00,628,1
1263,Owen Anwar,47,70,1972,12,Male,148 Hillside Boulevard,,Lincoln,IL,62656,40.15,-89.36,17510.00,35699.00,63264.00,687,5
1264,Roger Kelley,28,70,1991,9,Male,919 Washington Drive,,Westlake,OH,44145,41.45,-81.92,36610.00,74644.00,204251.00,792,3
1265,Cataleya Reed,26,65,1993,4,Female,8709 Fifth Street,,Jenison,MI,49428,42.9,-85.82,20773.00,42348.00,6204.00,754,4
1266,Kiera Wood,89,69,1931,1,Female,796 West Lane,,Torrance,CA,90503,33.84,-118.35,31496.00,68010.00,0.00,704,7
1267,Meadow Martinez,87,70,1932,8,Female,673 11th Drive,,Saint Paul,MN,55123,44.94,-93.1,38514.00,60652.00,0.00,688,4
1268,Piper Garcia,39,70,1981,1,Female,6301 Hillside Avenue,,Los Angeles,CA,90022,34.02,-118.15,13485.00,27494.00,44258.00,702,3
1269,Juan Edwards,31,67,1988,4,Male,8446 Catherine Drive,698,Bakersfield,CA,93306,35.43,-118.83,19023.00,38788.00,77448.00,716,1
1270,Maxine Torres,57,66,1962,6,Female,3196 Elm Boulevard,4,Saint Charles,IL,60174,41.92,-88.3,33847.00,69007.00,52218.00,720,4
1271,Rhys Faraday,43,66,1976,4,Male,385 Pine Drive,,Newport,RI,2840,41.47,-71.3,24194.00,49328.00,6197.00,693,5
1272,Maggie Faraday,65,61,1954,12,Female,35187 West Lane,,Santa Barbara,CA,93109,34.4,-119.72,33097.00,35404.00,30887.00,575,3
1273,Hadley Davis,34,65,1985,3,Female,480 Ocean View Boulevard,,Lakeside,CA,92040,32.9,-116.89,22740.00,46361.00,69620.00,743,2
1274,Darrell Gomez,54,66,1965,4,Male,1416 Bayview Avenue,,Gainesville,FL,32608,29.67,-82.33,25767.00,52538.00,132409.00,602,1
1275,Amina Torres,73,65,1947,1,Female,835 Main Street,36,Brooklyn,NY,11216,40.64,-73.94,19652.00,31317.00,4591.00,687,4
1276,Lucca Thompson,28,66,1991,10,Male,7933 Plum Lane,78,Pomona,CA,91768,34.06,-117.79,16025.00,32676.00,88515.00,641,1
1277,Jaiden Powell,33,60,1987,2,Male,6174 East Street,,Portland,OR,97213,45.53,-122.6,26647.00,54333.00,103224.00,584,1
1278,Briggs Campbell,66,61,1953,7,Male,338 Littlewood Street,88,Lawrenceville,GA,30043,33.94,-83.99,24252.00,57383.00,20725.00,799,4
1279,Wayne Morales,44,65,1975,3,Male,704 Third Avenue,,Danielsville,GA,30633,34.12,-83.22,15726.00,32064.00,9833.00,709,3
1280,Ember Merkel,53,66,1966,5,Female,810 Summit Lane,,Cambridge,MD,21613,38.56,-76.07,16852.00,34361.00,41375.00,643,1
1281,Davian Ortiz,59,54,1960,9,Male,350 Jefferson Boulevard,,Inglewood,CA,90302,33.97,-118.35,18476.00,28245.00,13411.00,669,1
1282,Kason Neufelder,26,69,1993,3,Male,4693 Essex Street,3,Rapid City,SD,57703,44.07,-103.23,18816.00,38363.00,63974.00,838,3
1283,Kyrie Martinez,93,69,1926,9,Male,748 Martin Luther King Street,91,Bronx,NY,10456,40.84,-73.87,12475.00,10782.00,346.00,770,7
1284,Winnie Ortiz,86,68,1933,7,Female,406 El Camino Boulevard,,Richmond,VT,5477,44.4,-73,26951.00,35685.00,1135.00,714,5
1285,Anne Cox,49,70,1971,2,Female,916 Birch Drive,,Naples,FL,34109,26.14,-81.79,25006.00,50984.00,65126.00,616,2
1286,Clare Foster,48,65,1971,9,Female,76 Lexington Boulevard,6458,Iowa City,IA,52240,41.65,-91.53,23238.00,47374.00,35312.00,714,2
1287,Rey Lee,33,66,1986,3,Male,632 Pine Drive,,Cordova,TN,38016,35.15,-89.75,27474.00,56018.00,100163.00,739,2
1288,Rylie Campbell,23,65,1996,6,Female,427 Martin Luther King Street,3,Spring,TX,77389,30.06,-95.38,35807.00,73011.00,240352.00,794,2
1289,Thea Johnson,59,60,1960,6,Female,1892 Catherine Street,,Cave City,KY,42127,37.13,-85.96,13456.00,27439.00,84665.00,631,1
1290,Phoenix Sanders,35,69,1984,11,Female,4346 El Camino Boulevard,5,Jacksonville,FL,32222,30.33,-81.65,20710.00,42229.00,0.00,688,3
1291,Lillian Kelly,54,58,1965,9,Female,780 Ocean Avenue,,Gloucester,VA,23061,37.43,-76.54,21040.00,42900.00,111007.00,802,6
1292,Frankie Allen,60,68,1959,8,Male,513 Tenth Avenue,,Wichita,KS,67204,37.68,-97.34,19224.00,39191.00,43396.00,756,6
1293,Brennan Johnson,18,68,2001,6,Male,3033 Maple Lane,,Mc Lean,VA,22101,38.94,-77.19,62840.00,128123.00,135808.00,699,1
1294,Clyde Wright,68,71,1951,9,Male,26 El Camino Street,,Zion Grove,PA,17985,40.93,-76.25,20340.00,41473.00,98151.00,724,3
1295,Andy Bell,76,67,1943,8,Male,772 Lexington Street,2,Delphos,OH,45833,40.84,-84.33,18287.00,37829.00,20185.00,658,4
1296,Daniella Robinson,21,68,1998,8,Female,3701 Birch Street,,Lansing,MI,48911,42.7,-84.55,16954.00,34568.00,81953.00,765,1
1297,Adrian Perez,71,74,1948,6,Male,2786 Forest Lane,7,Springfield,OH,45506,39.92,-83.79,14342.00,29243.00,30686.00,726,4
1298,Aaliyah Martin,43,74,1976,4,Female,113 Burns Lane,,Pensacola,FL,32504,30.44,-87.18,22247.00,45360.00,14587.00,704,3
1299,Bailee Nguyen,30,67,1989,8,Female,387 Plum Avenue,,Wenonah,NJ,8090,39.79,-75.14,26193.00,53407.00,125586.00,767,3
1300,Dakota Martinez,21,70,1998,9,Female,1241 11th Boulevard,,Rosemead,CA,91770,34.06,-118.08,16101.00,32829.00,44141.00,652,1
1301,Joseph Sanchez,68,68,1951,4,Male,344 Washington Drive,895,Gretna,LA,70056,29.91,-90.05,20042.00,39832.00,5377.00,785,4
1302,Emerson Rogers,31,68,1988,9,Female,256 Jefferson Street,,Henrico,VA,23231,37.55,-77.46,21602.00,44041.00,109159.00,680,2
1303,Markus Masvidal,79,68,1940,10,Male,1699 West Lane,,Mentor,OH,44060,41.69,-81.33,24878.00,29517.00,2470.00,690,4
1304,Annika Rivera,50,69,1969,4,Female,8886 Little Creek Street,1,Edgerton,WI,53534,42.83,-89.07,21348.00,43529.00,126175.00,797,6
1305,Landen Martinez,53,66,1966,5,Male,852 Tenth Boulevard,,Clarksville,IN,47129,38.31,-85.76,16097.00,32820.00,23004.00,740,4
1306,Javion Stewart,69,73,1950,11,Male,385 Maple Street,,San Mateo,CA,94404,37.55,-122.26,47524.00,96901.00,182809.00,701,5
1307,Cason Thomas,60,66,1959,11,Male,933 Valley Lane,,Murphys,CA,95247,38.14,-120.45,16448.00,33540.00,74530.00,734,5
1308,Augustine Turner,26,68,1993,3,Male,2519 Park Boulevard,,Hutchinson,MN,55350,44.88,-94.37,20699.00,42201.00,138469.00,682,5
1309,Liliana Anderson,40,69,1979,3,Female,159 Plum Avenue,,New Bremen,OH,45869,40.43,-84.38,24227.00,49396.00,39549.00,814,3
1310,Butch Labelle,48,66,1971,9,Male,6606 Oak Drive,,Oakdale,LA,71463,30.81,-92.65,16816.00,34287.00,77180.00,760,3
